LNG,LAT,ROUTES,STOPNAME,DIR,DISTANCE_FROM_STREET,CITY,POSTAL,CORNER,ON_STREET,AT_STREET,STOPNAME_BSID,,County
-105.032561,39.721583,1,Knox Ct & W 3rd Ave,S,60,Denver,80219,SW,Knox Ct,W 3rd Av,Knox Ct & W 3rd Ave (Stop No. 20780),,Denver County
-105.1097632,39.73964469,100,Kipling St & W Colfax Ave,S,100,Lakewood,80215,SW,Kipling St,W Colfax Av,Kipling St & W Colfax Ave (Stop No. 22596),,Lakewood County
-104.883194,39.704665,3,S Alton Way & Windsor Gardens Lot 18,N,10,Denver,80247,SE,S Alton Wy,Lot 18,S Alton Way & Windsor Gardens Lot 18 (Stop No. 12186),,Denver County
-105.0628453,39.8999794,112,W 112th Ave & Harlan St {1104},W,30,Westminster,80020,NW,W 112th Av,Harlan St,W 112th Ave & Harlan St {1104} (Stop No. 19553),,Westminster County
-105.050554,39.762073,32,W 32nd Ave & Yates St,E,75,Denver,80212,SE,W 32nd Av,Yates St,W 32nd Ave & Yates St (Stop No. 10927),,Denver County
-105.041544,39.649729,51,3800 Block W Kenyon Ave,W,1000,Denver,80236, ,W Kenyon Ave,S Lowell Blvd,3800 Block W Kenyon Ave (Stop No. 25951),,Denver County
-104.867487,39.656911,35,Girard Ave & S Havana St,W,155,Denver,80231,NW,E Girard Av,S Havana St,Girard Ave & S Havana St (Stop No. 21105),,Denver County
-105.1043133,40.13804705,324,Pike Rd & Kristy Ct {1103},E,75,Longmont,80504,,Pike Rd,S Coffman St,Pike Rd & Kristy Ct {1103} (Stop No. 25623),,Longmont County
-104.88892,39.674698,21,Iliff Ave & S Wabash St,E,70,Denver,80231,SE,E Iliff Av,S Wabash St,Iliff Ave & S Wabash St (Stop No. 14554),,Denver County
-105.2701804,40.0058973,"209, HOP, J",Euclid Ave & 18th St,E,75,Boulder,80302,SW,Euclid Ave,18th St,Euclid Ave & 18th St (Stop No. 33814),,Boulder County
-104.912947,39.700041,65,S Monaco Pkwy & Kentucky Ave,S,75,Denver,80224,SW,S Monaco St,E Kentucky Av,S Monaco Pkwy & Kentucky Ave (Stop No. 15547),,Denver County
-105.123251,39.81265,72,W 64th Ave & Quail St,E,75,Arvada,80004,SE,W 64th Av,Quail St,W 64th Ave & Quail St (Stop No. 11500),,Arvada County
-105.1031319,40.19960217,326,23rd Ave & Main St {1103},W,115,Longmont,80501,NW,23rd Ave,Main St,23rd Ave & Main St {1103} (Stop No. 17843),,Longmont County
-105.0454908,39.7440379,20,W 17th Ave & Utica St,W,55,Denver,80212,NW,W 17th Av,Utica St,W 17th Ave & Utica St (Stop No. 10329),,Denver County
-105.2728396,40.04133424,204,19th St & Kalmia Ave,S,600,Boulder,80304,NE,19th St,Kalmia Ave,19th St & Kalmia Ave (Stop No. 33174),,Boulder County
-105.142049,39.747207,20,W 20th Ave & Youngfield St,E,65,Lakewood,80215,SE,W 20th Av,Youngfield St,W 20th Ave & Youngfield St (Stop No. 10542),,Lakewood County
-104.987554,39.820181,8,6800 Block Broadway,S,1500,Twin Lakes,80221, ,Broadway,W 70th Ave,6800 Block Broadway (Stop No. 21069),,Twin Lakes County
-105.1032481,40.03583946,LD,US 287 & Isabelle Rd,S,90,Lafayette,80026,SW,HWY 287,Isabelle Rd,US 287 & Isabelle Rd (Stop No. 33685),,Lafayette County
-104.7918865,39.61194335,169,S Buckley Rd & S Olathe Way,S,75,Aurora,80015,SW,S Buckley Rd,S Olathe Way,S Buckley Rd & S Olathe Way (Stop No. 26361),,Aurora County
-104.803745,39.720436,10,Centretech Pkwy & Lockheed Dr,NW,75,Aurora,80011,NW,E Centretech Pkwy,Lockheed Dr,Centretech Pkwy & Lockheed Dr (Stop No. 21185),,Aurora County
-104.954307,39.877693,93L,100th Ave & Detroit St {1203},E,75,Thornton,80229,SE,E 100th Ave,Detroit St,100th Ave & Detroit St {1203} (Stop No. 20898),,Thornton County
-104.932581,39.594956,66,Arapahoe Rd & S Dexter St,E,65,Centennial,80122,SE,E Arapahoe Rd,S Dexter St,Arapahoe Rd & S Dexter St (Stop No. 12256),,Centennial County
-104.9855653,39.76812154,"FF, LX, LD",31st St & Ringsby Ct,NW,170,Denver,80216,NW,31st St,Ringsby Ct,31st St & Ringsby Ct (Stop No. 22023),,Denver County
-105.0603431,39.85631825,"100, 92",5800 Block 88th Ave,E,810,Westminster,80003,S,W 88th Ave,Harlan St,5800 Block 88th Ave (Stop No. 33333),,Westminster County
-104.846434,39.65783403,"AT, 131",Nine Mile Station Gate H,SW,75,Aurora,80014, ,S Parker Rd,S Peoria St,Nine Mile Station Gate H (Stop No. 26198),,Aurora County
-104.8176364,39.72625481,15L,Sable Blvd & 6th Ave,S,180,Aurora,80011,NW,Sable Blvd E,E 6th Av,Sable Blvd & 6th Ave (Stop No. 21713),,Aurora County
-105.025221,39.667331,"36L, 29, 36, 35",S Federal Blvd & W Yale Ave,S,144,Denver,80236,SW,S Federal Blvd,W Yale Av,S Federal Blvd & W Yale Ave (Stop No. 13856),,Denver County
-104.90388,39.711422,"3L, 3",Alameda Ave & S Quebec St,W,70,Denver,80230,NW,E Alameda Av,S Quebec St,Alameda Ave & S Quebec St (Stop No. 12074),,Denver County
-104.810023,39.794842,121,Maxwell Pl & Chambers Rd,W,90,Denver,80239,NW,Maxwell Pl,Chambers Rd,Maxwell Pl & Chambers Rd (Stop No. 20873),,Denver County
-104.988213,39.612492,"0L, 66, 0",S Broadway & W Littleton Blvd,S,300,Littleton,80120,SW,S Broadway,W Littleton Blvd,S Broadway & W Littleton Blvd (Stop No. 12553),,Littleton County
-104.8376958,39.7421676,FF,Aurora Ct & 16th Ave,S,75,Aurora,80010,SW,Aurora Ct,E 16th Ave,Aurora Ct & 16th Ave (Stop No. 26246),,Aurora County
-105.1099123,39.83896398,100,Kipling St & W 78th Ave,N,5,Arvada,80005,SE,Kipling St,W 78th Av,Kipling St & W 78th Ave (Stop No. 14844),,Arvada County
-104.8065475,39.53522593,"P, 483",Lincoln Ave & Stonegate Pkwy,NW,120,Stonegate,80134,NW,Lincoln Av,Stonegate Pkwy,Lincoln Ave & Stonegate Pkwy (Stop No. 21817),,Stonegate County
-105.2764578,40.01679356,"NB, FF, GS, AB",Downtown Boulder Station Gate 4,SE,75,Boulder,80302,,*Boulder Station Gate 4,,Downtown Boulder Station Gate 4 (Stop No. 26102),,Boulder County
-105.07226,39.652399,35,W Hampden Ave & S Pierce St,E,62,Lakewood,80235,SW,W Hampden Av Sr S,S Pierce St,W Hampden Ave & S Pierce St (Stop No. 19229),,Lakewood County
-105.040933,39.649566,51,3800 Block W Kenyon Ave,E,1000,Denver,80236, ,W Kenyon Ave,S Sheridan Blvd,3800 Block W Kenyon Ave (Stop No. 25952),,Denver County
-104.9968239,39.90346092,8,Huron St & W 114th Ave,S,90,Westminster,80234,NW,Huron St,W 114th Ave,Huron St & W 114th Ave (Stop No. 26239),,Westminster County
-104.929444,39.765149,34,Elm St & 35th Ave,S,140,Denver,80207,SW,Elm St,E 35th Av,Elm St & 35th Ave (Stop No. 13530),,Denver County
-104.801887,39.786668,45,Kittredge St & 51st Ave,N,60,Denver,80239,NE,Kittredge St,E 51st Av,Kittredge St & 51st Ave (Stop No. 25815),,Denver County
-105.225279,40.024536,"206, 208",55th St & Flatiron Pkwy,N,125,Boulder,80301,NE,55th St,Flatiron Pkwy,55th St & Flatiron Pkwy (Stop No. 21037),,Boulder County
-105.151466,40.146502,324,Airport Rd & Buckthorn Dr {1103},W,50,Longmont,80503,NW,Airport Rd,Buckthorn Dr,Airport Rd & Buckthorn Dr {1103} (Stop No. 25341),,Longmont County
-104.946615,39.717905,46,1st Ave & Madison St,W,110,Denver,80206,NW,E 1st Ave,Madison St,1st Ave & Madison St (Stop No. 10454),,Denver County
-104.779875,39.642706,139,Mansfield Ave & S Truckee Ct,E,75,Aurora,80013,SE,E Mansfield Av,Truckee Ct,Mansfield Ave & S Truckee Ct (Stop No. 15206),,Aurora County
-105.0402555,39.71823376,1,W 1st Ave & Perry St,W,145,Denver,80219,NW,W 1st Av,Perry St,W 1st Ave & Perry St (Stop No. 10467),,Denver County
-105.1188069,39.75461529,28,W 26th Ave & Oak St,E,50,Lakewood,80215,SE,W 26th Av,Oak St,W 26th Ave & Oak St (Stop No. 10668),,Lakewood County
-104.988175,39.590965,0,S Broadway & W Ridge Rd,N,75,Centennial,80122,NE,S Broadway,W Ridge Rd,S Broadway & W Ridge Rd (Stop No. 12586),,Centennial County
-104.8951561,39.71747937,6,Lowry Blvd & Rampart Way,SW,40,Denver,80230,NE,Lowry Blvd,Rampart Wy,Lowry Blvd & Rampart Way (Stop No. 15122),,Denver County
-105.081369,39.809508,76,Wadsworth Blvd & W 62nd Ave,N,65,Arvada,80003,NE,Wadsworth Blvd,W 62nd Av,Wadsworth Blvd & W 62nd Ave (Stop No. 15743),,Arvada County
-104.919681,39.8285082,88L,Ivy St & 72nd Ave,N,470,Commerce City,80022,NE,Ivy St,E 72nd Ave,Ivy St & 72nd Ave (Stop No. 33106),,Commerce City County
-104.966853,39.711155,3,Alameda Ave & S Williams St,W,50,Denver,80209,NW,E Alameda Av,Williams St,Alameda Ave & S Williams St (Stop No. 25552),,Denver County
-105.0806129,39.79852981,72,Olde Town Arvada Stn Gate B,E,75,Arvada,80002,,Olde Town Station,Gate B,Olde Town Arvada Stn Gate B (Stop No. 34535),,Arvada County
-105.0800657,39.79868643,76,Olde Town Arvada Stn Gate D,E,75,Arvada,80002,,Olde Town Station,Gate D,Olde Town Arvada Stn Gate D (Stop No. 34537),,Arvada County
-105.0795615,39.7988348,72,Olde Town Arvada Stn Gate F,E,75,Arvada,80002,,Olde Town Station,Gate F,Olde Town Arvada Stn Gate F (Stop No. 34539),,Arvada County
-105.0062212,39.72622833,PLFX,Seminole Rd & W 6th Ave,S,370,Denver,80204,NW,Seminole Rd,W 6th Ave,Seminole Rd & W 6th Ave (Stop No. 34633),,Denver County
-104.7523478,39.79672095,45,Ireland St & 55th Ave,N,10,Denver,80249,NE,Ireland St,55th Ave,Ireland St & 55th Ave (Stop No. 34797),,Denver County
-105.2561584,40.01928782,HOP,29th St & Canyon Blvd {Alighting},N,75,Boulder,80301,,29th St,Canyon Blvd,29th St & Canyon Blvd {Alighting} (Stop No. 34600),,Boulder County
-105.074209,39.618371,59,W Grant Ranch Blvd & W Prentice Ave,W,120,Denver,80123,NW,W Grant Ranch Blvd,Prentice Av,W Grant Ranch Blvd & W Prentice Ave (Stop No. 25017),,Denver County
-104.86584,39.721679,105,Havana St & 4th Way,N,65,Aurora,80010,NE,Havana St,E 4th Wy,Havana St & 4th Way (Stop No. 14245),,Aurora County
-105.183656,40.000058,225,Baseline Rd & Mallard Pond Dr,E,75,Boulder,80303,SE,Baseline Rd,Mallard Pond Dr,Baseline Rd & Mallard Pond Dr (Stop No. 22823),,Boulder County
-104.977757,39.859484,"93L, 12",Washington St & Russell Blvd {1203},N,245,Thornton,80229,SE,Washington St,Russell Blvd,Washington St & Russell Blvd {1203} (Stop No. 17228),,Thornton County
-105.241218,39.884891,GS,Hwy 93 & Milepost 9,S,75,Golden,80403,SW,*Rocky Flats West Ent,,Hwy 93 & Milepost 9 (Stop No. 14507),,Golden County
-104.9883304,39.57383514,0,S Broadway & Mineral Ave,N,75,Littleton,80122,NE,S Broadway,E Mineral Av,S Broadway & Mineral Ave (Stop No. 17611),,Littleton County
-104.959034,39.870836,93L,York St & Thornton Pkwy {1203},S,185,Thornton,80229,NW,York St,Thornton Pkwy,York St & Thornton Pkwy {1203} (Stop No. 21723),,Thornton County
-105.1213843,40.13840157,324,S Sunset St & Pike Rd {1103},N,90,Longmont,80501,NE,S Sunset St,Pike Rd,S Sunset St & Pike Rd {1103} (Stop No. 34242),,Longmont County
-105.2508474,40.02422105,FF,Boulder Junction at Depot Square Station Gate B3,E,75,Boulder,80301,,Boulder Junction,Gate B3,Boulder Junction at Depot Square Station Gate B3 (Stop No. 34449),,Boulder County
-104.8961665,39.7707655,34,7800 Block Smith Rd,E,525,Denver,80207,SE,Smith Rd,7600 Block Smith Rd,7800 Block Smith Rd (Stop No. 34671),,Denver County
-105.0020561,39.72883931,1,W 8th Ave & Mariposa St,E,200,Denver,80204,SE,W 8th Av,Mariposa St,W 8th Ave & Mariposa St (Stop No. 20526),,Denver County
-105.0239079,39.73790916,16,Decatur / Federal Station Gate B,E,75,Denver,80204,,Decatur St,W Howard Pl,Decatur / Federal Station Gate B (Stop No. 33692),,Denver County
-105.023223,39.73795264,15L,Decatur / Federal Station Gate C,NE,75,Denver,80204,,Decatur St,W Howard Pl,Decatur / Federal Station Gate C (Stop No. 33693),,Denver County
-105.2582998,40.01425515,"FF, AB",28th St & Arapahoe Ave,N,60,Boulder,80303,,28th St,Arapahoe Ave,28th St & Arapahoe Ave (Stop No. 34607),,Boulder County
-104.961785,39.696402,11,S Gaylord St & Mississippi Ave,S,75,Denver,80210,SW,S Gaylord St,E Mississippi Av,S Gaylord St & Mississippi Ave (Stop No. 14076),,Denver County
-104.912913,39.718059,65,Monaco Pkwy & 1st Ave,S,75,Denver,80220,SW,Monaco Pkwy W,E 1st Av,Monaco Pkwy & 1st Ave (Stop No. 15501),,Denver County
-104.908407,39.772473,34,Smith Rd & Oneida St,E,150,Denver,80207,SW,Smith Rd,Oneida St,Smith Rd & Oneida St (Stop No. 16615),,Denver County
-105.071668,39.710999,3,W Alameda Ave & S Pierce St,E,100,Lakewood,80226,SE,W Alameda Av,S Pierce St,W Alameda Ave & S Pierce St (Stop No. 12067),,Lakewood County
-105.1379483,39.98623858,228,Garfield Ave & South Boulder Rd {1102},N,120,Louisville,80027,SE,S Boulder Rd,Garfield,Garfield Ave & South Boulder Rd {1102} (Stop No. 25846),,Louisville County
-105.090472,39.7109,3,W Alameda Ave & S Carr St,E,150,Lakewood,80226,SE,W Alameda Av,S Carr St,W Alameda Ave & S Carr St (Stop No. 11960),,Lakewood County
-105.109218,39.841821,80,W 80th Ave & Kipling St,E,160,Arvada,80005,SE,W 80th Av,Kipling St,W 80th Ave & Kipling St (Stop No. 11747),,Arvada County
-105.164546,39.586114,116X,Valley Pkwy & Long Spur Dr,E,70,Littleton,80127,SW,Valley Pkwy,Long Spur Dr,Valley Pkwy & Long Spur Dr (Stop No. 23594),,Littleton County
-105.128818,39.586324,116X,S Simms St & W Fremont Ave {1303},N,100,Ken Caryl,80127,NE,S Simms St,W Fremont Av,S Simms St & W Fremont Ave {1303} (Stop No. 23596),,Ken Caryl County
-104.9277428,39.69671879,11,5100 Block Mississippi Ave,W,5,Denver,80246,,Mississippi Ave,,5100 Block Mississippi Ave (Stop No. 34730),,Denver County
-105.2418843,39.97197099,"206, SKIP",Greenbriar Blvd & Greenbriar Ct,SW,65,Boulder,80305,NW,Greenbriar Blvd,Greenbriar Ct,Greenbriar Blvd & Greenbriar Ct (Stop No. 22876),,Boulder County
-105.1275653,39.84215076,80,W 80th Ave & Simms St,W,75,Arvada,80005,NE,W 80th Ave,Simms St,W 80th Ave & Simms St (Stop No. 33186),,Arvada County
-105.025055,39.765891,31,Federal Blvd & W 35th Ave,N,70,Denver,80211,NE,Federal Blvd,W 35th Av,Federal Blvd & W 35th Ave (Stop No. 13716),,Denver County
-105.025086,39.776918,31,Federal Blvd & W 44th Ave,N,75,Denver,80211,NE,Federal Blvd,W 44th Av,Federal Blvd & W 44th Ave (Stop No. 13723),,Denver County
-104.772802,39.646968,139,Mansfield Ave & S Yampa St,E,105,Aurora,80013,SE,E Mansfield Av,S Yampa St,Mansfield Ave & S Yampa St (Stop No. 23987),,Aurora County
-104.9432783,39.78372,44,48th Ave & Jackson St,E,90,Denver,80216,SW,E 48th Ave,Jackson St,48th Ave & Jackson St (Stop No. 11291),,Denver County
-105.080247,39.76215,32,W 32nd Ave & Webster St,W,90,Wheat Ridge,80033,NE,W 32nd Av,Webster St,W 32nd Ave & Webster St (Stop No. 10920),,Wheat Ridge County
-104.912709,39.822362,"88, 49",Monaco St & 69th Ave,N,150,Commerce City,80022,NE,Monaco St,E 69th Av,Monaco St & 69th Ave (Stop No. 15490),,Commerce City County
-105.066305,39.652918,35,W Hampden Ave & S Kendall St,E,90,Denver,80235,SE,W Hampden Av Sr S,S Kendall St,W Hampden Ave & S Kendall St (Stop No. 19230),,Denver County
-104.9980423,39.71131528,"3, PLFX, 4",W Alameda Ave & S Kalamath St,W,75,Denver,80223,NW,W Alameda Av,S Kalamath St,W Alameda Ave & S Kalamath St (Stop No. 12084),,Denver County
-105.0438,39.711379,3,W Alameda Ave & S Stuart St,W,150,Denver,80219,NW,W Alameda Av,S Stuart St,W Alameda Ave & S Stuart St (Stop No. 12087),,Denver County
-104.9600295,39.59211521,"66, 24",S University Blvd & Easter Ave,N,280,Centennial,80122,NE,S.University Blvd,E. Easter Ave,S University Blvd & Easter Ave (Stop No. 33588),,Centennial County
-104.8443339,39.74131853,20,16th Ave & Quentin St,E,75,Aurora,80045,SE,16th Ave,Quentin St,16th Ave & Quentin St (Stop No. 34196),,Aurora County
-104.993875,39.753883,52,20th St & Blake St,SE,75,Denver,80202,S,20th St,Blake St,20th St & Blake St (Stop No. 23401),,Denver County
-104.798652,39.638383,139,Quincy Ave & S Memphis St,E,75,Aurora,80015,SE,E Quincy Av,S Memphis St,Quincy Ave & S Memphis St (Stop No. 16206),,Aurora County
-104.815937,39.638397,139,Quincy Ave & Pheasant Run Pkwy,E,75,Aurora,80015,SE,E Quincy Av,Pheasant Run Pkwy,Quincy Ave & Pheasant Run Pkwy (Stop No. 16214),,Aurora County
-104.7898902,39.88537169,"104X, 104L",104th Ave & Landmark Dr,E,90,Commerce City,80022,SE,E 104th Ave,Landmark Dr,104th Ave & Landmark Dr (Stop No. 33277),,Commerce City County
-104.824638,39.984238,RX,Kuner Rd & Egbert St {1201},N,75,Brighton,80601,NE,Kuner Rd,Egbert St,Kuner Rd & Egbert St {1201} (Stop No. 20026),,Brighton County
-105.051767,39.65055706,51,W Kenyon Ave & S Sheridan Blvd,W,200,Denver,80236,NW,W Kenyon Av,S Sheridan Blvd,W Kenyon Ave & S Sheridan Blvd (Stop No. 23009),,Denver County
-105.157801,39.986723,DASH,South Boulder Rd & Hays Dr {1102},E,100,Louisville,80027,SE,S Boulder Rd,Hays Dr,South Boulder Rd & Hays Dr {1102} (Stop No. 26209),,Louisville County
-105.1148759,39.58050842,"99L, 77",W Ken Caryl Ave & S Continental Divide Rd {1303},W,150,Ken Caryl,80127,NW,W Ken Caryl Av,Continental Divide Rd,W Ken Caryl Ave & S Continental Divide Rd {1303} (Stop No. 24913),,Ken Caryl County
-105.0491023,39.80385456,51,60th & Sheridan-Arvada Gold Strike Station Gate B,E,75,Arvada,80003,,Sheridan Blvd Station,Gate B,60th & Sheridan-Arvada Gold Strike Station Gate B (Stop No. 34528),,Arvada County
-105.0302075,39.75488553,28,W 26th Ave & Irving St,W,30,Denver,80211,NW,W 26th Ave,Irving St,W 26th Ave & Irving St (Stop No. 34719),,Denver County
-104.9881796,39.62151868,"0L, 0",S Broadway & W Centennial Ave,S,100,Englewood,80110,SW,S Broadway,E Centennial Av,S Broadway & W Centennial Ave (Stop No. 12494),,Englewood County
-104.987284,39.7533359,"48, 44",Broadway & Curtis St,N,150,Denver,80205,NE,Broadway,Curtis St,Broadway & Curtis St (Stop No. 12505),,Denver County
-104.987463,39.660901,0,S Broadway & Dartmouth Ave,N,93,Englewood,80113,NE,S Broadway,E Dartmouth Av,S Broadway & Dartmouth Ave (Stop No. 12510),,Englewood County
-104.9959457,39.75190287,FMR,18th St & Market St,NW,75,Denver,80202,NE,18th St,Market St,18th St & Market St (Stop No. 34307),,Denver County
-105.0023031,39.75501793,FMR,Union Station Gate B13,SE,75,Denver,80202,,Union Station,Gate 13,Union Station Gate B13 (Stop No. 34310),,Denver County
-105.100144,39.80431,100,Garrison St & Brooks Dr,N,75,Arvada,80004,NE,Garrison St,Brooks Dr,Garrison St & Brooks Dr (Stop No. 14036),,Arvada County
-104.8959734,39.74736577,20,Montview Blvd & Trenton St,E,110,Denver,80220,SE,Montview Blvd,Trenton St,Montview Blvd & Trenton St (Stop No. 15603),,Denver County
-104.88785,39.747393,20,Montview Blvd & Willow St,E,70,Denver,80220,SE,Montview Blvd,Willow St,Montview Blvd & Willow St (Stop No. 15607),,Denver County
-105.031847,39.740259,16,W Colfax Ave & Knox Ct,E,75,Denver,80204,SE,W Colfax Av,Knox Ct,W Colfax Ave & Knox Ct (Stop No. 12920),,Denver County
-104.9230131,39.75842301,28,29th Ave & Hudson St,W,100,Denver,80207,NE,E 29th Av,Hudson St,29th Ave & Hudson St (Stop No. 10759),,Denver County
-104.903959,39.758451,28,29th Ave & Quebec St,W,150,Denver,80207,NW,E 29th Av,Quebec St,29th Ave & Quebec St (Stop No. 10784),,Denver County
-105.1031039,40.01713802,LD,US 287 & Arapahoe Rd,S,300,Lafayette,80026,NW,Hwy 287,Arapahoe Rd,US 287 & Arapahoe Rd (Stop No. 33109),,Lafayette County
-104.9273625,39.80176673,88,58th Ave & Glencoe Ct,E,90,Commerce City,80022,SE,E 58th Ave,Glencoe Ct,58th Ave & Glencoe Ct (Stop No. 33122),,Commerce City County
-105.1077654,40.00009165,225,Baseline Rd & Anna Thomas Pkwy,E,500,Lafayette,80026,SE,Baseline Rd,Anna Thomas Pkwy,Baseline Rd & Anna Thomas Pkwy (Stop No. 33155),,Lafayette County
-105.081967,39.682315,21,W Jewell Ave & S Wadsworth Blvd,W,75,Lakewood,80232,NW,W Jewell Av,S Wadsworth Blvd,W Jewell Ave & S Wadsworth Blvd (Stop No. 14694),,Lakewood County
-105.2657113,40.02089262,HOP,Pearl St & 24th Pl,SW,20,Boulder,80302,N,Pearl St,24th Pl,Pearl St & 24th Pl (Stop No. 22911),,Boulder County
-105.034705,39.631214,"36L, 36",S Lowell Blvd & W Wagontrail Dr,N,65,Denver,80110,NE,S Lowell Blvd,W Wagontrail Dr,S Lowell Blvd & W Wagontrail Dr (Stop No. 15111),,Denver County
-105.0900882,39.66849778,30L,W Yale Ave & S Brentwood St,NE,10,Lakewood,80227,NW,W Yale Av,S Brentwood Ct,W Yale Ave & S Brentwood St (Stop No. 18431),,Lakewood County
-104.959561,39.637232,24,S University Blvd & Quincy Ave,N,175,Cherry Hills Village,80113,SE,S University Blvd,E Quincy Av,S University Blvd & Quincy Ave (Stop No. 16865),,Cherry Hills Village County
-105.012992,39.703906,11,W Exposition Ave & S Vallejo St,E,75,Denver,80223,SE,W Exposition Av,S Vallejo St,W Exposition Ave & S Vallejo St (Stop No. 13683),,Denver County
-104.833436,39.67482,21,Iliff Ave & S Xanadu Way,E,190,Aurora,80014,SW,E Iliff Av,S Xanadu Wy,Iliff Ave & S Xanadu Way (Stop No. 14557),,Aurora County
-105.1098764,39.84762588,100,Kipling St & W 82nd Ave,N,50,Arvada,80005,NE,Kipling St,W 82nd Av,Kipling St & W 82nd Ave (Stop No. 19422),,Arvada County
-104.786684,39.770081,45,40th Ave & Airport Blvd-Gateway Park Stn Gate C,N,75,Aurora,80011, ,N Salida St,E 40th Ave,40th Ave & Airport Blvd-Gateway Park Stn Gate C (Stop No. 26156),,Aurora County
-105.075611,39.88478878,"114, 104",Church Ranch Blvd & Reed St,S,235,Westminster,80021,SW,church ranch blvd,reed st,Church Ranch Blvd & Reed St (Stop No. 34426),,Westminster County
-105.0782853,39.7383962,9,W 14th Ave & Vance St,E,80,Lakewood,80214,SE,W 14th Ave,Vance St,W 14th Ave & Vance St (Stop No. 34612),,Lakewood County
-104.922228,39.818259,49,Holly St & 67th Ave,S,75,Commerce City,80022,NW,Holly St,E 67th Av,Holly St & 67th Ave (Stop No. 14339),,Commerce City County
-105.006451,39.849116,80,W 84th Ave & Pecos St {1110},W,90,Federal Heights,80260,NW,W 84th Av,Pecos St,W 84th Ave & Pecos St {1110} (Stop No. 11793),,Federal Heights County
-104.9158374,39.85255872,88L,8600 Block Brighton Rd,NE,2112,Commerce City,80022,,Brighton Rd,E 84th Ave,8600 Block Brighton Rd (Stop No. 22984),,Commerce City County
-104.918175,39.857032,88L,88th Ave & 89th Ave,W,65,Commerce City,80640,NW,E 88th Av,E 89th Ave,88th Ave & 89th Ave (Stop No. 22986),,Commerce City County
-104.808016,39.724426,10,Centretech Pkwy & 6th Ave,N,400,Aurora,80011,SE,E Centretech Pkwy,E 6th Av,Centretech Pkwy & 6th Ave (Stop No. 21187),,Aurora County
-104.846418,39.725618,10,6th Ave & Peoria St,E,150,Aurora,80011,SE,E 6th Av,Peoria St,6th Ave & Peoria St (Stop No. 22786),,Aurora County
-105.1156548,40.1493045,323,S Sherman St & Iowa St {1103},S,1100,Longmont,80501,,S Sherman St,Ken Pratt Blvd,S Sherman St & Iowa St {1103} (Stop No. 34186),,Longmont County
-105.0907667,39.79308282,72,Carr St & W 53rd Pl,N,75,Arvada,80002,SE,Carr St,W 53rd Pl,Carr St & W 53rd Pl (Stop No. 34953),,Arvada County
-105.0980478,40.14126224,324,S Collyer St & Quebec St {1103},N,75,Longmont,80501,NE,S COLLYER ST,QUEBEC ST,S Collyer St & Quebec St {1103} (Stop No. 34979),,Longmont County
-105.2768372,40.01659789,"225, JUMP",Downtown Boulder Station Gate E,S,75,Boulder,80302,,14th St,Walnut,Downtown Boulder Station Gate E (Stop No. 34281),,Boulder County
